 5.34007E+02	 8.63533E+02
 5.34092E+02	 8.66667E+02
 5.34176E+02	 8.69200E+02
 5.34260E+02	 8.71467E+02
 5.34345E+02	 8.72133E+02
 5.34429E+02	 8.73267E+02
 5.34514E+02	 8.71400E+02
 5.34598E+02	 8.73133E+02
 5.34682E+02	 8.71200E+02
 5.34767E+02	 8.71067E+02
 5.34851E+02	 8.70467E+02
 5.34935E+02	 8.71733E+02
 5.35020E+02	 8.71000E+02
 5.35104E+02	 8.71933E+02
 5.35189E+02	 8.72867E+02
 5.35273E+02	 8.71733E+02
 5.35357E+02	 8.71800E+02
 5.35442E+02	 8.71800E+02
 5.35526E+02	 8.73200E+02
 5.35610E+02	 8.73000E+02
 5.35695E+02	 8.73133E+02
 5.35779E+02	 8.71800E+02
 5.35863E+02	 8.72267E+02
 5.35948E+02	 8.72467E+02
 5.36032E+02	 8.72533E+02
 5.36116E+02	 8.72400E+02
 5.36201E+02	 8.71533E+02
 5.36285E+02	 8.70667E+02
 5.36370E+02	 8.71067E+02
 5.36454E+02	 8.70800E+02
 5.36538E+02	 8.72600E+02
 5.36623E+02	 8.72600E+02
 5.36707E+02	 8.72400E+02
 5.36791E+02	 8.72067E+02
 5.36876E+02	 8.71667E+02
 5.36960E+02	 8.71400E+02
 5.37044E+02	 8.71600E+02
 5.37129E+02	 8.71533E+02
 5.37213E+02	 8.70867E+02
 5.37297E+02	 8.71667E+02
 5.37382E+02	 8.72200E+02
 5.37466E+02	 8.72067E+02
 5.37550E+02	 8.71133E+02
 5.37635E+02	 8.71067E+02
 5.37719E+02	 8.71600E+02
 5.37803E+02	 8.71667E+02
 5.37888E+02	 8.71133E+02
 5.37972E+02	 8.71200E+02
 5.38056E+02	 8.71800E+02
 5.38141E+02	 8.72533E+02
 5.38225E+02	 8.71133E+02
 5.38309E+02	 8.72000E+02
 5.38394E+02	 8.72333E+02
 5.38478E+02	 8.71067E+02
 5.38562E+02	 8.72400E+02
 5.38647E+02	 8.71200E+02
 5.38731E+02	 8.70933E+02
 5.38815E+02	 8.69667E+02
 5.38899E+02	 8.70867E+02
 5.38984E+02	 8.71800E+02
 5.39068E+02	 8.70867E+02
 5.39152E+02	 8.71200E+02
 5.39237E+02	 8.69867E+02
 5.39321E+02	 8.70667E+02
 5.39405E+02	 8.69733E+02
 5.39490E+02	 8.69467E+02
 5.39574E+02	 8.69800E+02
 5.39658E+02	 8.70933E+02
 5.39742E+02	 8.71133E+02
 5.39827E+02	 8.70400E+02
 5.39911E+02	 8.70600E+02
 5.39995E+02	 8.70200E+02
 5.40080E+02	 8.69067E+02
 5.40164E+02	 8.70200E+02
 5.40248E+02	 8.71267E+02
 5.40333E+02	 8.70733E+02
 5.40417E+02	 8.71733E+02
 5.40501E+02	 8.71333E+02
 5.40585E+02	 8.71533E+02
 5.40670E+02	 8.70600E+02
 5.40754E+02	 8.71200E+02
 5.40838E+02	 8.71467E+02
 5.40923E+02	 8.71533E+02
 5.41007E+02	 8.71733E+02
 5.41091E+02	 8.70800E+02
 5.41175E+02	 8.70133E+02
 5.41260E+02	 8.71733E+02
 5.41344E+02	 8.70200E+02
 5.41428E+02	 8.70533E+02
 5.41512E+02	 8.69467E+02
 5.41597E+02	 8.70667E+02
 5.41681E+02	 8.71400E+02
 5.41765E+02	 8.72000E+02
 5.41850E+02	 8.72267E+02
 5.41934E+02	 8.72133E+02
 5.42018E+02	 8.71667E+02
 5.42102E+02	 8.70133E+02
 5.42187E+02	 8.70733E+02
 5.42271E+02	 8.71200E+02
 5.42355E+02	 8.72400E+02
 5.42439E+02	 8.71933E+02
 5.42524E+02	 8.71267E+02
 5.42608E+02	 8.72400E+02
 5.42692E+02	 8.71133E+02
 5.42776E+02	 8.71600E+02
 5.42861E+02	 8.72600E+02
 5.42945E+02	 8.72000E+02
 5.43029E+02	 8.70733E+02
 5.43113E+02	 8.72267E+02
 5.43198E+02	 8.71200E+02
 5.43282E+02	 8.71533E+02
 5.43366E+02	 8.72267E+02
 5.43450E+02	 8.72600E+02
 5.43535E+02	 8.72000E+02
 5.43619E+02	 8.72467E+02
 5.43703E+02	 8.71533E+02
 5.43787E+02	 8.72267E+02
 5.43871E+02	 8.71533E+02
 5.43956E+02	 8.72067E+02
 5.44040E+02	 8.73333E+02
 5.44124E+02	 8.71400E+02
 5.44208E+02	 8.70400E+02
 5.44293E+02	 8.71067E+02
 5.44377E+02	 8.71467E+02
 5.44461E+02	 8.70400E+02
 5.44545E+02	 8.71600E+02
 5.44630E+02	 8.72400E+02
 5.44714E+02	 8.73000E+02
 5.44798E+02	 8.72133E+02
 5.44882E+02	 8.72333E+02
 5.44966E+02	 8.73067E+02
 5.45051E+02	 8.72333E+02
 5.45135E+02	 8.71533E+02
 5.45219E+02	 8.72533E+02
 5.45303E+02	 8.72667E+02
 5.45387E+02	 8.71733E+02
 5.45472E+02	 8.71333E+02
 5.45556E+02	 8.72000E+02
 5.45640E+02	 8.73933E+02
 5.45724E+02	 8.72467E+02
 5.45808E+02	 8.72000E+02
 5.45893E+02	 8.72733E+02
 5.45977E+02	 8.71933E+02
 5.46061E+02	 8.72600E+02
 5.46145E+02	 8.71800E+02
 5.46229E+02	 8.71600E+02
 5.46314E+02	 8.72467E+02
 5.46398E+02	 8.70733E+02
 5.46482E+02	 8.70867E+02
 5.46566E+02	 8.72267E+02
 5.46650E+02	 8.71667E+02
 5.46735E+02	 8.70267E+02
 5.46819E+02	 8.70867E+02
 5.46903E+02	 8.71267E+02
 5.46987E+02	 8.71067E+02
 5.47071E+02	 8.70933E+02
 5.47156E+02	 8.69600E+02
 5.47240E+02	 8.70267E+02
 5.47324E+02	 8.71400E+02
 5.47408E+02	 8.70867E+02
 5.47492E+02	 8.71400E+02
 5.47576E+02	 8.71533E+02
 5.47661E+02	 8.72867E+02
 5.47745E+02	 8.71200E+02
 5.47829E+02	 8.70667E+02
 5.47913E+02	 8.71800E+02
 5.47997E+02	 8.71933E+02
 5.48081E+02	 8.72600E+02
 5.48166E+02	 8.73533E+02
 5.48250E+02	 8.71867E+02
 5.48334E+02	 8.71200E+02
 5.48418E+02	 8.71667E+02
 5.48502E+02	 8.72267E+02
 5.48586E+02	 8.71400E+02
 5.48671E+02	 8.71600E+02
 5.48755E+02	 8.72867E+02
 5.48839E+02	 8.72600E+02
 5.48923E+02	 8.73333E+02
 5.49007E+02	 8.72200E+02
 5.49091E+02	 8.72133E+02
 5.49175E+02	 8.73133E+02
 5.49260E+02	 8.72667E+02
 5.49344E+02	 8.73000E+02
 5.49428E+02	 8.70467E+02
 5.49512E+02	 8.71600E+02
 5.49596E+02	 8.70600E+02
 5.49680E+02	 8.70933E+02
 5.49764E+02	 8.72467E+02
 5.49849E+02	 8.71933E+02
 5.49933E+02	 8.72400E+02
 5.50017E+02	 8.71667E+02
 5.50101E+02	 8.70400E+02
 5.50185E+02	 8.69867E+02
 5.50269E+02	 8.70533E+02
 5.50353E+02	 8.71467E+02
 5.50437E+02	 8.71800E+02
 5.50522E+02	 8.70600E+02
 5.50606E+02	 8.70133E+02
 5.50690E+02	 8.71067E+02
 5.50774E+02	 8.71333E+02
 5.50858E+02	 8.70933E+02
 5.50942E+02	 8.70533E+02
 5.51026E+02	 8.70667E+02
 5.51110E+02	 8.69267E+02
 5.51195E+02	 8.69600E+02
 5.51279E+02	 8.70133E+02
 5.51363E+02	 8.68867E+02
 5.51447E+02	 8.69667E+02
 5.51531E+02	 8.69600E+02
 5.51615E+02	 8.68933E+02
 5.51699E+02	 8.69600E+02
 5.51783E+02	 8.69533E+02
 5.51867E+02	 8.69133E+02
 5.51951E+02	 8.70000E+02
 5.52036E+02	 8.69200E+02
 5.52120E+02	 8.69000E+02
 5.52204E+02	 8.69400E+02
 5.52288E+02	 8.69667E+02
 5.52372E+02	 8.68800E+02
 5.52456E+02	 8.68933E+02
 5.52540E+02	 8.68933E+02
 5.52624E+02	 8.69000E+02
 5.52708E+02	 8.69267E+02
 5.52792E+02	 8.69933E+02
 5.52876E+02	 8.68867E+02
 5.52961E+02	 8.68333E+02
 5.53045E+02	 8.67800E+02
 5.53129E+02	 8.69400E+02
 5.53213E+02	 8.69467E+02
 5.53297E+02	 8.68400E+02
 5.53381E+02	 8.68600E+02
 5.53465E+02	 8.68267E+02
 5.53549E+02	 8.68267E+02
 5.53633E+02	 8.67467E+02
 5.53717E+02	 8.69533E+02
 5.53801E+02	 8.68800E+02
 5.53885E+02	 8.68600E+02
 5.53969E+02	 8.68600E+02
 5.54053E+02	 8.69267E+02
 5.54138E+02	 8.69200E+02
 5.54222E+02	 8.69533E+02
 5.54306E+02	 8.69200E+02
 5.54390E+02	 8.69600E+02
 5.54474E+02	 8.69333E+02
 5.54558E+02	 8.71000E+02
 5.54642E+02	 8.69600E+02
 5.54726E+02	 8.71733E+02
 5.54810E+02	 8.69133E+02
 5.54894E+02	 8.68933E+02
 5.54978E+02	 8.69667E+02
 5.55062E+02	 8.69200E+02
 5.55146E+02	 8.70667E+02
 5.55230E+02	 8.69933E+02
 5.55314E+02	 8.70600E+02
 5.55398E+02	 8.70400E+02
 5.55482E+02	 8.69067E+02
 5.55566E+02	 8.70467E+02
 5.55650E+02	 8.70600E+02
 5.55734E+02	 8.70333E+02
 5.55819E+02	 8.69600E+02
 5.55903E+02	 8.70533E+02
 5.55987E+02	 8.70133E+02
 5.56071E+02	 8.68467E+02
 5.56155E+02	 8.70667E+02
 5.56239E+02	 8.70200E+02
 5.56323E+02	 8.69067E+02
 5.56407E+02	 8.68867E+02
 5.56491E+02	 8.68133E+02
 5.56575E+02	 8.69200E+02
 5.56659E+02	 8.68667E+02
 5.56743E+02	 8.68867E+02
 5.56827E+02	 8.68467E+02
 5.56911E+02	 8.69133E+02
 5.56995E+02	 8.69200E+02
 5.57079E+02	 8.68800E+02
 5.57163E+02	 8.69133E+02
 5.57247E+02	 8.69400E+02
 5.57331E+02	 8.68000E+02
 5.57415E+02	 8.68133E+02
 5.57499E+02	 8.69400E+02
 5.57583E+02	 8.69067E+02
 5.57667E+02	 8.68467E+02
 5.57751E+02	 8.68067E+02
 5.57835E+02	 8.67933E+02
 5.57919E+02	 8.69067E+02
 5.58003E+02	 8.69333E+02
 5.58087E+02	 8.68867E+02
 5.58171E+02	 8.69667E+02
 5.58255E+02	 8.69400E+02
 5.58339E+02	 8.69133E+02
 5.58423E+02	 8.69400E+02
 5.58507E+02	 8.69133E+02
 5.58591E+02	 8.70133E+02
 5.58675E+02	 8.70933E+02
 5.58759E+02	 8.70733E+02
 5.58843E+02	 8.71133E+02
 5.58927E+02	 8.69400E+02
 5.59011E+02	 8.69467E+02
 5.59095E+02	 8.70333E+02
 5.59179E+02	 8.70267E+02
 5.59263E+02	 8.69400E+02
 5.59347E+02	 8.70400E+02
 5.59431E+02	 8.70733E+02
 5.59515E+02	 8.70267E+02
 5.59599E+02	 8.71000E+02
 5.59682E+02	 8.70000E+02
 5.59766E+02	 8.70200E+02
 5.59850E+02	 8.71267E+02
 5.59934E+02	 8.71333E+02
 5.60018E+02	 8.71467E+02
 5.60102E+02	 8.70867E+02
 5.60186E+02	 8.69867E+02
 5.60270E+02	 8.70000E+02
 5.60354E+02	 8.70333E+02
 5.60438E+02	 8.69600E+02
 5.60522E+02	 8.69733E+02
 5.60606E+02	 8.71400E+02
 5.60690E+02	 8.71933E+02
 5.60774E+02	 8.70867E+02
 5.60858E+02	 8.71200E+02
 5.60942E+02	 8.71733E+02
 5.61026E+02	 8.71200E+02
 5.61110E+02	 8.71067E+02
 5.61194E+02	 8.73133E+02
 5.61278E+02	 8.71733E+02
 5.61361E+02	 8.71267E+02
 5.61445E+02	 8.71733E+02
 5.61529E+02	 8.72467E+02
 5.61613E+02	 8.71133E+02
 5.61697E+02	 8.71067E+02
 5.61781E+02	 8.71600E+02
 5.61865E+02	 8.72933E+02
 5.61949E+02	 8.72000E+02
 5.62033E+02	 8.73000E+02
 5.62117E+02	 8.73067E+02
 5.62201E+02	 8.71200E+02
 5.62285E+02	 8.72800E+02
 5.62369E+02	 8.74067E+02
 5.62453E+02	 8.72467E+02
 5.62536E+02	 8.73867E+02
 5.62620E+02	 8.74867E+02
 5.62704E+02	 8.73667E+02
 5.62788E+02	 8.74533E+02
 5.62872E+02	 8.74000E+02
 5.62956E+02	 8.74600E+02
 5.63040E+02	 8.74067E+02
 5.63124E+02	 8.73200E+02
 5.63208E+02	 8.75800E+02
 5.63292E+02	 8.75267E+02
 5.63375E+02	 8.74600E+02
 5.63459E+02	 8.75400E+02
 5.63543E+02	 8.74600E+02
 5.63627E+02	 8.75867E+02
 5.63711E+02	 8.76267E+02
 5.63795E+02	 8.74267E+02
 5.63879E+02	 8.76067E+02
 5.63963E+02	 8.75600E+02
 5.64047E+02	 8.76400E+02
 5.64131E+02	 8.75467E+02
 5.64214E+02	 8.76600E+02
 5.64298E+02	 8.76200E+02
 5.64382E+02	 8.78667E+02
 5.64466E+02	 8.77267E+02
 5.64550E+02	 8.77800E+02
 5.64634E+02	 8.79000E+02
 5.64718E+02	 8.76467E+02
 5.64802E+02	 8.77667E+02
 5.64885E+02	 8.76200E+02
 5.64969E+02	 8.77067E+02
 5.65053E+02	 8.76733E+02
 5.65137E+02	 8.77667E+02
 5.65221E+02	 8.75200E+02
 5.65305E+02	 8.76800E+02
 5.65389E+02	 8.77333E+02
 5.65472E+02	 8.77067E+02
 5.65556E+02	 8.76800E+02
 5.65640E+02	 8.76533E+02
 5.65724E+02	 8.77333E+02
 5.65808E+02	 8.78000E+02
 5.65892E+02	 8.78333E+02
 5.65976E+02	 8.77200E+02
 5.66059E+02	 8.76267E+02
 5.66143E+02	 8.77067E+02
 5.66227E+02	 8.77067E+02
 5.66311E+02	 8.75333E+02
 5.66395E+02	 8.76600E+02
 5.66479E+02	 8.76800E+02
 5.66563E+02	 8.76667E+02
 5.66646E+02	 8.76667E+02
 5.66730E+02	 8.77400E+02
 5.66814E+02	 8.76867E+02
 5.66898E+02	 8.76533E+02
 5.66982E+02	 8.76467E+02
 5.67066E+02	 8.75933E+02
 5.67149E+02	 8.77000E+02
 5.67233E+02	 8.76333E+02
 5.67317E+02	 8.75800E+02
 5.67401E+02	 8.77333E+02
 5.67485E+02	 8.77267E+02
 5.67569E+02	 8.78333E+02
 5.67652E+02	 8.77667E+02
 5.67736E+02	 8.77733E+02
 5.67820E+02	 8.77000E+02
 5.67904E+02	 8.76867E+02
 5.67988E+02	 8.76933E+02
 5.68071E+02	 8.76733E+02
 5.68155E+02	 8.76733E+02
 5.68239E+02	 8.78467E+02
 5.68323E+02	 8.77533E+02
 5.68407E+02	 8.78000E+02
 5.68490E+02	 8.78267E+02
 5.68574E+02	 8.79533E+02
 5.68658E+02	 8.80400E+02
 5.68742E+02	 8.79267E+02
 5.68826E+02	 8.80333E+02
 5.68909E+02	 8.80600E+02
 5.68993E+02	 8.80133E+02
 5.69077E+02	 8.79067E+02
 5.69161E+02	 8.80800E+02
 5.69245E+02	 8.83467E+02
 5.69328E+02	 8.82067E+02
 5.69412E+02	 8.81000E+02
 5.69496E+02	 8.82667E+02
 5.69580E+02	 8.82467E+02
 5.69664E+02	 8.84067E+02
 5.69747E+02	 8.85333E+02
 5.69831E+02	 8.87600E+02
 5.69915E+02	 8.84667E+02
 5.69999E+02	 8.87200E+02
 5.70082E+02	 8.87333E+02
 5.70166E+02	 8.88267E+02
 5.70250E+02	 8.87933E+02
 5.70334E+02	 8.91800E+02
 5.70418E+02	 8.91867E+02
 5.70501E+02	 8.93067E+02
 5.70585E+02	 8.92533E+02
 5.70669E+02	 8.95667E+02
 5.70753E+02	 8.93800E+02
 5.70836E+02	 8.96867E+02
 5.70920E+02	 8.98600E+02
 5.71004E+02	 8.96467E+02
 5.71088E+02	 8.95000E+02
 5.71171E+02	 9.01333E+02
 5.71255E+02	 9.01467E+02
 5.71339E+02	 9.03800E+02
 5.71423E+02	 9.06467E+02
 5.71506E+02	 9.05133E+02
 5.71590E+02	 9.07333E+02
 5.71674E+02	 9.12067E+02
 5.71758E+02	 9.10467E+02
 5.71841E+02	 9.15200E+02
 5.71925E+02	 9.18800E+02
 5.72009E+02	 9.17867E+02
 5.72093E+02	 9.16933E+02
 5.72176E+02	 9.14867E+02
 5.72260E+02	 9.20133E+02
 5.72344E+02	 9.21267E+02
 5.72428E+02	 9.20067E+02
 5.72511E+02	 9.22667E+02
 5.72595E+02	 9.23067E+02
 5.72679E+02	 9.24200E+02
 5.72762E+02	 9.23933E+02
 5.72846E+02	 9.19800E+02
 5.72930E+02	 9.23000E+02
 5.73014E+02	 9.25133E+02
 5.73097E+02	 9.23733E+02
 5.73181E+02	 9.22267E+02
 5.73265E+02	 9.24067E+02
 5.73348E+02	 9.20467E+02
 5.73432E+02	 9.19133E+02
 5.73516E+02	 9.19067E+02
 5.73600E+02	 9.17533E+02
 5.73683E+02	 9.15333E+02
 5.73767E+02	 9.12267E+02
 5.73851E+02	 9.13267E+02
 5.73934E+02	 9.10000E+02
 5.74018E+02	 9.06733E+02
 5.74102E+02	 9.06333E+02
 5.74185E+02	 9.08200E+02
 5.74269E+02	 9.08333E+02
 5.74353E+02	 9.05067E+02
 5.74437E+02	 9.02533E+02
 5.74520E+02	 9.02533E+02
 5.74604E+02	 9.02667E+02
 5.74688E+02	 8.99133E+02
 5.74771E+02	 8.99133E+02
 5.74855E+02	 8.99800E+02
 5.74939E+02	 8.99467E+02
 5.75022E+02	 8.97467E+02
 5.75106E+02	 8.98400E+02
 5.75190E+02	 8.97067E+02
 5.75273E+02	 8.94267E+02
 5.75357E+02	 8.94800E+02
 5.75441E+02	 8.94533E+02
 5.75524E+02	 8.94067E+02
 5.75608E+02	 8.95800E+02
 5.75692E+02	 8.94667E+02
 5.75775E+02	 8.91267E+02
 5.75859E+02	 8.92933E+02
 5.75943E+02	 8.91400E+02
 5.76026E+02	 8.92267E+02
 5.76110E+02	 8.91267E+02
 5.76194E+02	 8.91933E+02
 5.76277E+02	 8.92667E+02
 5.76361E+02	 8.91400E+02
 5.76445E+02	 8.90533E+02
 5.76528E+02	 8.90800E+02
 5.76612E+02	 8.91467E+02
 5.76696E+02	 8.91333E+02
 5.76779E+02	 8.90800E+02
 5.76863E+02	 8.91267E+02
 5.76947E+02	 8.88933E+02
 5.77030E+02	 8.87133E+02
 5.77114E+02	 8.88333E+02
 5.77197E+02	 8.89200E+02
 5.77281E+02	 8.85933E+02
 5.77365E+02	 8.86467E+02
 5.77448E+02	 8.85533E+02
 5.77532E+02	 8.85933E+02
 5.77616E+02	 8.84933E+02
 5.77699E+02	 8.88467E+02
 5.77783E+02	 8.88533E+02
 5.77867E+02	 8.87267E+02
 5.77950E+02	 8.87467E+02
 5.78034E+02	 8.86600E+02
 5.78117E+02	 8.88400E+02
 5.78201E+02	 8.90133E+02
 5.78285E+02	 8.88600E+02
 5.78368E+02	 8.87133E+02
 5.78452E+02	 8.87867E+02
 5.78535E+02	 8.89867E+02
 5.78619E+02	 8.88000E+02
 5.78703E+02	 8.88200E+02
 5.78786E+02	 8.90467E+02
 5.78870E+02	 8.90400E+02
 5.78953E+02	 8.89867E+02
 5.79037E+02	 8.90067E+02
 5.79121E+02	 8.92000E+02
 5.79204E+02	 8.93133E+02
 5.79288E+02	 8.93133E+02
 5.79371E+02	 8.92067E+02
 5.79455E+02	 8.95133E+02
 5.79539E+02	 8.97400E+02
 5.79622E+02	 8.98667E+02
 5.79706E+02	 9.00200E+02
 5.79789E+02	 8.98533E+02
 5.79873E+02	 8.98133E+02
 5.79957E+02	 9.00133E+02
 5.80040E+02	 9.00467E+02
 5.80124E+02	 9.03333E+02
 5.80207E+02	 9.05867E+02
 5.80291E+02	 9.04067E+02
 5.80374E+02	 9.05000E+02
 5.80458E+02	 9.07867E+02
 5.80542E+02	 9.10600E+02
 5.80625E+02	 9.10400E+02
 5.80709E+02	 9.11000E+02
 5.80792E+02	 9.10467E+02
 5.80876E+02	 9.12933E+02
 5.80959E+02	 9.14933E+02
 5.81043E+02	 9.12867E+02
 5.81127E+02	 9.13867E+02
 5.81210E+02	 9.15800E+02
 5.81294E+02	 9.17667E+02
 5.81377E+02	 9.14600E+02
 5.81461E+02	 9.14267E+02
 5.81544E+02	 9.12533E+02
 5.81628E+02	 9.15333E+02
 5.81711E+02	 9.14667E+02
 5.81795E+02	 9.12200E+02
 5.81879E+02	 9.13000E+02
 5.81962E+02	 9.10400E+02
 5.82046E+02	 9.05400E+02
 5.82129E+02	 9.01800E+02
 5.82213E+02	 9.01000E+02
 5.82296E+02	 8.98467E+02
 5.82380E+02	 8.95800E+02
 5.82463E+02	 8.90067E+02
 5.82547E+02	 8.89133E+02
 5.82630E+02	 8.85267E+02
 5.82714E+02	 8.83600E+02
 5.82797E+02	 8.81333E+02
 5.82881E+02	 8.77733E+02
 5.82964E+02	 8.77133E+02
 5.83048E+02	 8.76133E+02
 5.83131E+02	 8.74800E+02
 5.83215E+02	 8.75200E+02
 5.83298E+02	 8.74400E+02
 5.83382E+02	 8.75667E+02
 5.83466E+02	 8.75400E+02
 5.83549E+02	 8.74067E+02
 5.83633E+02	 8.73600E+02
 5.83716E+02	 8.74733E+02
 5.83800E+02	 8.74333E+02
 5.83883E+02	 8.72467E+02
 5.83967E+02	 8.72867E+02
 5.84050E+02	 8.73400E+02
 5.84134E+02	 8.74267E+02
 5.84217E+02	 8.72800E+02
 5.84301E+02	 8.73400E+02
 5.84384E+02	 8.72933E+02
 5.84468E+02	 8.72667E+02
 5.84551E+02	 8.71933E+02
 5.84635E+02	 8.72733E+02
 5.84718E+02	 8.72600E+02
 5.84801E+02	 8.72067E+02
 5.84885E+02	 8.71267E+02
 5.84968E+02	 8.72133E+02
 5.85052E+02	 8.70800E+02
 5.85135E+02	 8.71000E+02
 5.85219E+02	 8.71800E+02
 5.85302E+02	 8.72933E+02
 5.85386E+02	 8.73067E+02
 5.85469E+02	 8.71533E+02
 5.85553E+02	 8.72467E+02
 5.85636E+02	 8.72600E+02
 5.85720E+02	 8.74200E+02
 5.85803E+02	 8.73133E+02
 5.85887E+02	 8.73667E+02
 5.85970E+02	 8.73267E+02
 5.86054E+02	 8.72867E+02
 5.86137E+02	 8.72333E+02
 5.86220E+02	 8.71200E+02
 5.86304E+02	 8.71200E+02
 5.86387E+02	 8.72467E+02
 5.86471E+02	 8.72200E+02
 5.86554E+02	 8.70733E+02
 5.86638E+02	 8.70933E+02
 5.86721E+02	 8.71400E+02
 5.86805E+02	 8.70867E+02
 5.86888E+02	 8.70667E+02
 5.86971E+02	 8.69667E+02
 5.87055E+02	 8.71267E+02
 5.87138E+02	 8.71800E+02
 5.87222E+02	 8.72800E+02
 5.87305E+02	 8.72067E+02
 5.87389E+02	 8.70200E+02
 5.87472E+02	 8.69867E+02
 5.87555E+02	 8.70333E+02
 5.87639E+02	 8.69733E+02
 5.87722E+02	 8.70000E+02
 5.87806E+02	 8.70467E+02
 5.87889E+02	 8.69467E+02
 5.87973E+02	 8.70800E+02
 5.88056E+02	 8.69133E+02
 5.88139E+02	 8.71267E+02
 5.88223E+02	 8.70067E+02
 5.88306E+02	 8.69467E+02
 5.88390E+02	 8.70400E+02
 5.88473E+02	 8.69400E+02
 5.88556E+02	 8.69000E+02
 5.88640E+02	 8.69800E+02
 5.88723E+02	 8.69200E+02
 5.88807E+02	 8.69733E+02
 5.88890E+02	 8.70800E+02
 5.88973E+02	 8.69800E+02
 5.89057E+02	 8.69333E+02
 5.89140E+02	 8.70267E+02
 5.89224E+02	 8.70133E+02
 5.89307E+02	 8.69800E+02
 5.89390E+02	 8.70600E+02
 5.89474E+02	 8.70133E+02
 5.89557E+02	 8.70200E+02
 5.89641E+02	 8.70533E+02
 5.89724E+02	 8.70467E+02
 5.89807E+02	 8.69267E+02
 5.89891E+02	 8.70600E+02
 5.89974E+02	 8.70600E+02
 5.90057E+02	 8.68600E+02
 5.90141E+02	 8.68933E+02
 5.90224E+02	 8.69800E+02
 5.90308E+02	 8.69933E+02
 5.90391E+02	 8.69333E+02
 5.90474E+02	 8.69667E+02
 5.90558E+02	 8.69267E+02
 5.90641E+02	 8.69933E+02
 5.90724E+02	 8.70200E+02
 5.90808E+02	 8.70267E+02
 5.90891E+02	 8.70333E+02
 5.90974E+02	 8.69467E+02
 5.91058E+02	 8.68733E+02
 5.91141E+02	 8.68800E+02
 5.91225E+02	 8.69467E+02
 5.91308E+02	 8.71333E+02
 5.91391E+02	 8.69667E+02
 5.91475E+02	 8.69267E+02
 5.91558E+02	 8.69200E+02
 5.91641E+02	 8.70533E+02
 5.91725E+02	 8.70333E+02
 5.91808E+02	 8.70067E+02
 5.91891E+02	 8.68800E+02
 5.91975E+02	 8.68800E+02
 5.92058E+02	 8.69867E+02
 5.92141E+02	 8.69000E+02
 5.92225E+02	 8.70000E+02
 5.92308E+02	 8.69000E+02
 5.92391E+02	 8.70733E+02
 5.92475E+02	 8.68667E+02
 5.92558E+02	 8.68867E+02
 5.92641E+02	 8.70400E+02
 5.92725E+02	 8.70600E+02
 5.92808E+02	 8.69533E+02
 5.92891E+02	 8.69933E+02
 5.92974E+02	 8.68467E+02
 5.93058E+02	 8.69133E+02
